Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
ubiquitin carboxyl-terminal hydrolase 11 isoform X3,TRUE,TRUE,TRUE
olfactory receptor 4K14-like,TRUE,TRUE,TRUE
centrosomal protein 43 isoform X2,TRUE,TRUE,TRUE
"histone-lysine N-methyltransferase, H3 lysine-79 specific isoform X8",TRUE,TRUE,TRUE
unconventional myosin-XVIIIa isoform X8,TRUE,TRUE,TRUE
high mobility group nucleosome-binding domain-containing protein 3 isoform X4,TRUE,TRUE,TRUE
pituitary tumor-transforming gene 1 protein-interacting protein,TRUE,TRUE,TRUE
G kinase-anchoring protein 1 isoform X2,TRUE,TRUE,TRUE
far upstream element-binding protein 3 isoform X1,TRUE,TRUE,TRUE
tripartite motif-containing protein 66,TRUE,TRUE,TRUE
clathrin light chain A isoform X1,TRUE,TRUE,TRUE
transmembrane protein 217,TRUE,TRUE,TRUE
protein transport protein Sec31B isoform X3,TRUE,TRUE,TRUE
retinoschisin,TRUE,TRUE,TRUE
transmembrane protein 17,TRUE,TRUE,TRUE
protein FAM83E,TRUE,TRUE,TRUE
uroplakin-1a,TRUE,TRUE,TRUE
chloride intracellular channel protein 6,TRUE,TRUE,TRUE
phosphatase and actin regulator 4 isoform X1,TRUE,TRUE,TRUE
regulator of G-protein signaling 3 isoform X2,TRUE,TRUE,TRUE
tigger transposable element-derived protein 4,TRUE,TRUE,TRUE
dual specificity phosphatase 28,TRUE,TRUE,TRUE
peroxisomal membrane protein 11B,TRUE,TRUE,TRUE
regulation of nuclear pre-mRNA domain-containing protein 2 isoform X2,TRUE,TRUE,TRUE
HAUS augmin-like complex subunit 7 isoform X1,TRUE,TRUE,TRUE
LIM and senescent cell antigen-like-containing domain protein 1 isoform X5,TRUE,TRUE,TRUE
zinc finger CCCH-type antiviral protein 1,TRUE,TRUE,TRUE
cathepsin F isoform X2,TRUE,TRUE,TRUE
zinc finger protein 329,TRUE,TRUE,TRUE
origin recognition complex subunit 1,TRUE,TRUE,TRUE
tigger transposable element-derived protein 3,TRUE,TRUE,TRUE
tetratricopeptide repeat protein 4,TRUE,TRUE,TRUE
protein UXT,TRUE,TRUE,TRUE
transcription factor SOX-3,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: antigen WC1.1-like,TRUE,TRUE,TRUE
5'-AMP-activated protein kinase catalytic subunit alpha-1 isoform X1,TRUE,TRUE,TRUE
homeobox protein Hox-C5,TRUE,TRUE,TRUE
C-X-C chemokine receptor type 4,TRUE,TRUE,TRUE
transcription factor SPT20 homolog isoform X6,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,TRUE,TRUE,TRUE
septin-6 isoform X4,TRUE,TRUE,TRUE
glutamate--cysteine ligase catalytic subunit isoform X1,TRUE,TRUE,TRUE
autophagy-related protein 101,TRUE,TRUE,TRUE
potassium voltage-gated channel subfamily E regulatory beta subunit 5,TRUE,TRUE,TRUE
pseudouridine-5'-phosphatase isoform X1,TRUE,TRUE,TRUE
protein AMN1 homolog isoform X2,TRUE,TRUE,TRUE
cytokine receptor-like factor 3,TRUE,TRUE,TRUE
multiple inositol polyphosphate phosphatase 1 isoform X1,TRUE,TRUE,TRUE
ribosome biogenesis protein NOP53 isoform X1,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein H3 isoform X2,TRUE,TRUE,TRUE
cyclin-Y isoform X1,TRUE,TRUE,TRUE
TM2 domain-containing protein 3 isoform X1,TRUE,TRUE,TRUE
pumilio homolog 1 isoform X5,TRUE,TRUE,TRUE
COUP transcription factor 1,TRUE,TRUE,TRUE
"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1",TRUE,TRUE,TRUE
microtubule-associated protein tau isoform X4,TRUE,TRUE,TRUE
LEM domain-containing protein 2,TRUE,TRUE,TRUE
hyaluronan and proteoglycan link protein 1,TRUE,TRUE,TRUE
WD and tetratricopeptide repeats protein 1 isoform X3,TRUE,TRUE,TRUE
DNA replication licensing factor MCM7 isoform X1,TRUE,TRUE,TRUE
melanoma-associated antigen F1,TRUE,TRUE,TRUE
tensin-1 isoform X2,TRUE,TRUE,TRUE
RNA-binding protein 26 isoform X5,TRUE,TRUE,TRUE
zinc finger MIZ domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
T-cell surface glycoprotein CD3 delta chain,TRUE,TRUE,TRUE
transmembrane protein 134 isoform X2,TRUE,TRUE,TRUE
U2 small nuclear ribonucleoprotein A',TRUE,TRUE,TRUE
ketimine reductase mu-crystallin,TRUE,TRUE,TRUE
caspase recruitment domain-containing protein 19 isoform X2,TRUE,TRUE,TRUE
uncharacterized aarF domain-containing protein kinase 5 isoform X3,TRUE,TRUE,TRUE
sarcalumenin isoform X2,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase RNF25 isoform X2,TRUE,TRUE,TRUE
vinexin isoform X4,TRUE,TRUE,TRUE
oligodendrocyte-myelin glycoprotein,TRUE,TRUE,TRUE
tubulin-specific chaperone C,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X16,TRUE,TRUE,TRUE
extracellular tyrosine-protein kinase PKDCC isoform X2,TRUE,TRUE,TRUE
COP9 signalosome complex subunit 8,TRUE,TRUE,TRUE
peptidyl-prolyl cis-trans isomerase FKBP2 isoform X3,TRUE,TRUE,TRUE
galanin receptor type 1,TRUE,TRUE,TRUE
emerin,TRUE,TRUE,TRUE
voltage-dependent calcium channel gamma-3 subunit,TRUE,TRUE,TRUE
protein NKG7,TRUE,TRUE,TRUE
serine incorporator 1,TRUE,TRUE,TRUE
otogelin-like protein,TRUE,TRUE,TRUE
nucleosome assembly protein 1-like 1 isoform X1,TRUE,TRUE,TRUE
small integral membrane protein 8,TRUE,TRUE,TRUE
transmembrane protein 207,TRUE,TRUE,TRUE
nuclear distribution protein nudE-like 1 isoform X2,TRUE,TRUE,TRUE
protein BANP isoform X1,TRUE,TRUE,TRUE
uncharacterized protein C17orf50 homolog,TRUE,TRUE,TRUE
"RNA-binding motif, single-stranded-interacting protein 1 isoform X2",TRUE,TRUE,TRUE
proto-oncogene FRAT1,TRUE,TRUE,TRUE
protein FAM110D isoform X1,TRUE,TRUE,TRUE
LIM domain-binding protein 1 isoform X3,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 85B,TRUE,TRUE,TRUE
protein canopy homolog 4,TRUE,TRUE,TRUE
membrane progestin receptor epsilon,TRUE,TRUE,TRUE
disabled homolog 2 isoform X1,TRUE,TRUE,TRUE
neuronal cell adhesion molecule isoform X2,TRUE,TRUE,TRUE
killer cell lectin-like receptor subfamily G member 2,TRUE,TRUE,TRUE
transcriptional activator MN1,TRUE,TRUE,TRUE
solute carrier family 35 member G6,TRUE,TRUE,TRUE
serpin B6-like,TRUE,TRUE,TRUE
poly(U)-binding-splicing factor PUF60 isoform X1,TRUE,TRUE,TRUE
MMS19 nucleotide excision repair protein homolog isoform X1,TRUE,TRUE,TRUE
homeobox protein Meis1 isoform X2,TRUE,TRUE,TRUE
cyclic AMP-responsive element-binding protein 1 isoform X1,TRUE,TRUE,TRUE
NGFI-A-binding protein 1 isoform X1,TRUE,TRUE,TRUE
secernin-1,TRUE,TRUE,TRUE
F-box only protein 17 isoform X1,TRUE,TRUE,TRUE
REST corepressor 3 isoform X1,TRUE,TRUE,TRUE
host cell factor 1 isoform X8,TRUE,TRUE,TRUE
coiled-coil domain-containing protein 9B isoform X1,TRUE,TRUE,TRUE
thrombospondin type-1 domain-containing protein 1 isoform X2,TRUE,TRUE,TRUE
WD repeat-containing protein 70,TRUE,TRUE,TRUE
olfactory receptor 5B12-like,TRUE,TRUE,TRUE
zinc finger protein PLAGL1 isoform X1,TRUE,TRUE,TRUE
histone deacetylase 3,TRUE,TRUE,TRUE
probable RNA-binding protein 23 isoform X1,TRUE,TRUE,TRUE
out at first protein homolog,TRUE,TRUE,TRUE
casein kinase I isoform X4,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: ankyrin repeat and protein kinase domain-containing protein 1,TRUE,TRUE,TRUE
insulin receptor isoform X2,TRUE,TRUE,TRUE
transcription factor SOX-14,TRUE,TRUE,TRUE
gamma-aminobutyric acid receptor subunit theta,TRUE,TRUE,TRUE
long-chain-fatty-acid--CoA ligase 4 isoform X1,TRUE,TRUE,TRUE
oxysterol-binding protein-related protein 6 isoform X5,TRUE,TRUE,TRUE
proliferating cell nuclear antigen,TRUE,TRUE,TRUE
serine/threonine-protein kinase STK11 isoform X2,TRUE,TRUE,TRUE
homeobox protein Nkx-2.2,TRUE,TRUE,TRUE
vimentin,TRUE,TRUE,TRUE
extracellular sulfatase Sulf-1 isoform X2,TRUE,TRUE,TRUE
homeobox-containing protein 1 isoform X6,TRUE,TRUE,TRUE
AP-5 complex subunit beta-1,TRUE,TRUE,TRUE
probable inactive 1-aminocyclopropane-1-carboxylate synthase-like protein 2,TRUE,TRUE,TRUE
neural cell adhesion molecule 1 isoform X7,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: G-protein coupled receptor family C group 6 member A,TRUE,TRUE,TRUE
fibronectin isoform X1,TRUE,TRUE,TRUE
U4/U6 small nuclear ribonucleoprotein Prp4 isoform X1,TRUE,TRUE,TRUE
DET1- and DDB1-associated protein 1,TRUE,TRUE,TRUE
calpastatin isoform X1,TRUE,TRUE,TRUE
DEP domain-containing mTOR-interacting protein isoform X1,TRUE,TRUE,TRUE
choline transporter-like protein 2 isoform X2,TRUE,TRUE,TRUE
run domain Beclin-1-interacting and cysteine-rich domain-containing protein isoform X4,TRUE,TRUE,TRUE
armadillo repeat-containing protein 8 isoform X2,TRUE,TRUE,TRUE
cAMP-responsive element-binding protein-like 2,TRUE,TRUE,TRUE
nuclear receptor-interacting protein 1,TRUE,TRUE,TRUE
"pyruvate dehydrogenase kinase, isozyme 3 isoform X1",TRUE,TRUE,TRUE
"uncharacterized protein C10orf67 homolog, mitochondrial",TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase UBR4 isoform X1,TRUE,TRUE,TRUE
serine/threonine/tyrosine-interacting-like protein 1 isoform X1,TRUE,TRUE,TRUE
olfactory receptor 5T1-like,TRUE,TRUE,TRUE
olfactory receptor 10J4,TRUE,TRUE,TRUE
pappalysin-2,TRUE,TRUE,TRUE
rho guanine nucleotide exchange factor 10-like protein isoform X5,TRUE,TRUE,TRUE
"folylpolyglutamate synthase, mitochondrial isoform X1",TRUE,TRUE,TRUE
protein FAM219A isoform X2,TRUE,TRUE,TRUE
"troponin T, fast skeletal muscle isoform X2",TRUE,TRUE,TRUE
inositol polyphosphate-4-phosphatase type I A isoform X2,TRUE,TRUE,TRUE
deaminated glutathione amidase isoform X3,TRUE,TRUE,TRUE
probable G-protein coupled receptor 139,TRUE,TRUE,TRUE
leucine-rich repeat neuronal protein 3,TRUE,TRUE,TRUE
S-adenosylmethionine sensor upstream of mTORC1,TRUE,TRUE,TRUE
mitogen-activated protein kinase kinase kinase kinase 4 isoform X9,TRUE,TRUE,TRUE
stAR-related lipid transfer protein 8 isoform X1,TRUE,TRUE,TRUE
tuftelin isoform X3,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X4,TRUE,TRUE,TRUE
BTB/POZ domain-containing adapter for CUL3-mediated RhoA degradation protein 3 isoform X1,TRUE,TRUE,TRUE
VPS9 domain-containing protein 1 isoform X1,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase TRIM56,TRUE,TRUE,TRUE
abl interactor 1 isoform X8,TRUE,TRUE,TRUE
host cell factor 1 isoform X1,TRUE,TRUE,TRUE
adipogenesis regulatory factor,TRUE,TRUE,TRUE
epithelial membrane protein 2,TRUE,TRUE,TRUE
splicing factor 1 isoform X3,TRUE,TRUE,TRUE
spermatogenic leucine zipper protein 1,TRUE,TRUE,TRUE
fascin,TRUE,TRUE,TRUE
olfactory receptor 11H7,TRUE,TRUE,TRUE
SCAN domain-containing protein 3,TRUE,TRUE,TRUE
"thioredoxin reductase 2, mitochondrial isoform X2",TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit beta isoform X4,TRUE,TRUE,TRUE
desmoglein-4,TRUE,TRUE,TRUE
kelch-like protein 8,TRUE,TRUE,TRUE
palmitoyltransferase ZDHHC3-like,TRUE,TRUE,TRUE
gastrin-releasing peptide receptor,TRUE,TRUE,TRUE
cyclin-dependent kinase 4 inhibitor C,TRUE,TRUE,TRUE
homeobox-containing protein 1 isoform X2,TRUE,TRUE,TRUE
RIPOR family member 3 isoform X3,TRUE,TRUE,TRUE
phosphatidylinositol N-acetylglucosaminyltransferase subunit C,TRUE,TRUE,TRUE
tuberin isoform X1,TRUE,TRUE,TRUE
plastin-2,TRUE,TRUE,TRUE
P-selectin,TRUE,TRUE,TRUE
RING finger protein 11,TRUE,TRUE,TRUE
atrial natriuretic peptide receptor 2 isoform X2,TRUE,TRUE,TRUE
glucose-dependent insulinotropic receptor,TRUE,TRUE,TRUE
translocating chain-associated membrane protein 1-like 1,TRUE,TRUE,TRUE
mitochondrial cardiolipin hydrolase,TRUE,TRUE,TRUE
nuclear factor erythroid 2-related factor 2 isoform X1,TRUE,TRUE,TRUE
PI-PLC X domain-containing protein 3,TRUE,TRUE,TRUE
nuclear transcription factor Y subunit gamma isoform X2,TRUE,TRUE,TRUE
vinexin isoform X2,TRUE,TRUE,TRUE
DNA-binding protein inhibitor ID-4,TRUE,TRUE,TRUE
F-actin-monooxygenase MICAL3 isoform X1,TRUE,TRUE,TRUE
pancreatic lipase-related protein 2,TRUE,TRUE,TRUE
sodium/iodide cotransporter,TRUE,TRUE,TRUE
olfactory receptor 10A5-like,TRUE,TRUE,TRUE
"lactosylceramide alpha-2,3-sialyltransferase isoform X2",TRUE,TRUE,TRUE
kallikrein-15,TRUE,TRUE,TRUE
deoxyribonuclease gamma,TRUE,TRUE,TRUE
leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 4,TRUE,TRUE,TRUE
heterogeneous nuclear ribonucleoprotein Q isoform X3,TRUE,TRUE,TRUE
AN1-type zinc finger protein 2B isoform X2,TRUE,TRUE,TRUE
nidogen-2,TRUE,TRUE,TRUE
17-beta-hydroxysteroid dehydrogenase type 6,TRUE,TRUE,TRUE
TBC1 domain family member 15 isoform X2,TRUE,TRUE,TRUE
ALK and LTK ligand 2,TRUE,TRUE,TRUE
putative nucleotidyltransferase MAB21L1,TRUE,TRUE,TRUE
tektin-2,TRUE,TRUE,TRUE
PAN2-PAN3 deadenylation complex catalytic subunit PAN2 isoform X3,TRUE,TRUE,TRUE
upstream-binding factor 1-like protein 1,TRUE,TRUE,TRUE
spastin isoform X3,TRUE,TRUE,TRUE
protein LYRIC isoform X3,TRUE,TRUE,TRUE
calsequestrin-1,TRUE,TRUE,TRUE
BLOC-1-related complex subunit 5 isoform X1,TRUE,TRUE,TRUE
MAP kinase-activating death domain protein isoform X4,TRUE,TRUE,TRUE
serine/threonine-protein phosphatase 6 regulatory subunit 2 isoform X4,TRUE,TRUE,TRUE
transcription factor HES-5,TRUE,TRUE,TRUE
peroxisome proliferator-activated receptor delta isoform X2,TRUE,TRUE,TRUE
dual specificity protein kinase CLK2 isoform X5,TRUE,TRUE,TRUE
putative nuclease HARBI1,TRUE,TRUE,TRUE
carnosine synthase 1 isoform X1,TRUE,TRUE,TRUE
cysteine and glycine-rich protein 2,TRUE,TRUE,TRUE
DCC-interacting protein 13-beta isoform X1,TRUE,TRUE,TRUE
sodium- and chloride-dependent creatine transporter 1,TRUE,TRUE,TRUE
mitochondrial import inner membrane translocase subunit Tim23,TRUE,TRUE,TRUE
double-stranded RNA-binding protein Staufen homolog 1 isoform X2,TRUE,TRUE,TRUE
ornithine decarboxylase,TRUE,TRUE,TRUE
V-type proton ATPase subunit C 2 isoform X2,TRUE,TRUE,TRUE
calcium/calmodulin-dependent protein kinase type II subunit delta isoform X3,TRUE,TRUE,TRUE
transmembrane and coiled-coil domain protein 3 isoform X1,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: cationic amino acid transporter 3-like,TRUE,TRUE,TRUE
F-box only protein 17 isoform X2,TRUE,TRUE,TRUE
RING finger protein 227,TRUE,TRUE,TRUE
DNA-3-methyladenine glycosylase,TRUE,TRUE,TRUE
claudin-16,TRUE,TRUE,TRUE
methylosome subunit pICln isoform X2,TRUE,TRUE,TRUE
surfeit locus protein 4,TRUE,TRUE,TRUE
armadillo-like helical domain containing protein 1,TRUE,TRUE,TRUE
peroxiredoxin-4 isoform X2,TRUE,TRUE,TRUE
C-X-C motif chemokine 9,TRUE,TRUE,TRUE
UBX domain-containing protein 6 isoform X1,TRUE,TRUE,TRUE
fertilization-influencing membrane protein,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X10,TRUE,TRUE,TRUE
p53 apoptosis effector related to PMP-22,TRUE,TRUE,TRUE
eyes absent homolog 1 isoform X1,TRUE,TRUE,TRUE
borealin,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: melanoma-associated antigen 9-like,TRUE,TRUE,TRUE
pleckstrin homology domain-containing family A member 4 isoform X2,TRUE,TRUE,TRUE
annexin A7 isoform X1,TRUE,TRUE,TRUE
transmembrane protein 247,TRUE,TRUE,TRUE
pachytene checkpoint protein 2 homolog,TRUE,TRUE,TRUE
nuclear pore complex protein Nup98-Nup96 isoform X1,TRUE,TRUE,TRUE
leucine rich adaptor protein 1,TRUE,TRUE,TRUE
"solute carrier family 2, facilitated glucose transporter member 6 isoform X1",TRUE,TRUE,TRUE
norrin,TRUE,TRUE,TRUE
ADP-ribosylation factor-like protein 3,TRUE,TRUE,TRUE
ubiquitin-associated protein 2-like isoform X2,TRUE,TRUE,TRUE
germ cell-specific gene 1-like protein 2,TRUE,TRUE,TRUE
desmin,TRUE,TRUE,TRUE
ras-related protein Rab-28 isoform X1,TRUE,TRUE,TRUE
synemin isoform X1,TRUE,TRUE,TRUE
zinc transporter ZIP11 isoform X2,TRUE,TRUE,TRUE
serine/threonine-protein kinase TNNI3K,TRUE,TRUE,TRUE
four and a half LIM domains protein 5,TRUE,TRUE,TRUE
keratin-associated protein 17-1,TRUE,TRUE,TRUE
C-C motif chemokine 24,TRUE,TRUE,TRUE
atrial natriuretic peptide receptor 2 isoform X1,TRUE,TRUE,TRUE
uncharacterized protein C12orf71 homolog,TRUE,TRUE,TRUE
transcription factor E2-alpha isoform X5,TRUE,TRUE,TRUE
homeobox protein Nkx-2.4,TRUE,TRUE,TRUE
ankyrin repeat and SAM domain-containing protein 3 isoform X1,TRUE,TRUE,TRUE
doublesex- and mab-3-related transcription factor 2 isoform X1,TRUE,TRUE,TRUE
diacylglycerol kinase kappa,TRUE,TRUE,TRUE
PAN2-PAN3 deadenylation complex catalytic subunit PAN2 isoform X1,TRUE,TRUE,TRUE
C-C chemokine receptor type 6,TRUE,TRUE,TRUE
host cell factor 1 isoform X3,TRUE,TRUE,TRUE
peroxiredoxin-1,TRUE,TRUE,TRUE
zinc finger protein 709-like,TRUE,TRUE,TRUE
probable ATP-dependent RNA helicase DDX10,TRUE,TRUE,TRUE
HIG1 domain family member 1B,TRUE,TRUE,TRUE
histone H2A type 2-C,TRUE,TRUE,TRUE
AF4/FMR2 family member 4 isoform X1,TRUE,TRUE,TRUE
ETS-related transcription factor Elf-2 isoform X4,TRUE,TRUE,TRUE
angiomotin-like protein 1 isoform X4,TRUE,TRUE,TRUE
cartilage intermediate layer protein 2,TRUE,TRUE,TRUE
zinc transporter ZIP13 isoform X1,TRUE,TRUE,TRUE
zinc finger and BTB domain-containing protein 9,TRUE,TRUE,TRUE
stomatin-like protein 3,TRUE,TRUE,TRUE
one cut domain family member 3,TRUE,TRUE,TRUE
neuropeptide Y receptor type 1,TRUE,TRUE,TRUE
"inactive N-acetyllactosaminide alpha-1,3-galactosyltransferase isoform X2",TRUE,TRUE,TRUE
"troponin T, fast skeletal muscle isoform X4",TRUE,TRUE,TRUE
protein FAM162A,TRUE,TRUE,TRUE
solute carrier organic anion transporter family member 2B1 isoform X3,TRUE,TRUE,TRUE
plakophilin-4 isoform X3,TRUE,TRUE,TRUE
myocyte-specific enhancer factor 2D isoform X1,TRUE,TRUE,TRUE
CLIP-associating protein 1 isoform X2,TRUE,TRUE,TRUE
stomatin,TRUE,TRUE,TRUE
epidermal growth factor receptor substrate 15-like 1 isoform X1,TRUE,TRUE,TRUE
protein numb homolog isoform X2,TRUE,TRUE,TRUE
gap junction gamma-3 protein,TRUE,TRUE,TRUE
RNA binding protein fox-1 homolog 1 isoform X2,TRUE,TRUE,TRUE
dihydropyrimidinase-related protein 2 isoform X2,TRUE,TRUE,TRUE
"keratin, type I cytoskeletal 23",TRUE,TRUE,TRUE
zinc finger E-box-binding homeobox 1 isoform X1,TRUE,TRUE,TRUE
myotubularin-related protein 5 isoform X4,TRUE,TRUE,TRUE
perilipin-2 isoform X2,TRUE,TRUE,TRUE
glutathione S-transferase Mu 3,TRUE,TRUE,TRUE
nudC domain-containing protein 2,TRUE,TRUE,TRUE
olfactory receptor 10H4-like,TRUE,TRUE,TRUE
nuclear inhibitor of protein phosphatase 1,TRUE,TRUE,TRUE
homeodomain-interacting protein kinase 3 isoform X1,TRUE,TRUE,TRUE
WD repeat-containing protein 5B,TRUE,TRUE,TRUE
FH1/FH2 domain-containing protein 1 isoform X2,TRUE,TRUE,TRUE
CMRF35-like molecule 9 isoform X5,TRUE,TRUE,TRUE
nexilin isoform X2,TRUE,TRUE,TRUE
myeloid-associated differentiation marker-like,TRUE,TRUE,TRUE
adenine nucleotide translocase lysine N-methyltransferase isoform X1,TRUE,TRUE,TRUE
mediator of RNA polymerase II transcription subunit 25 isoform X1,TRUE,TRUE,TRUE
LOW QUALITY PROTEIN: inter-alpha-trypsin inhibitor heavy chain H6,TRUE,TRUE,TRUE
leucine zipper putative tumor suppressor 1,TRUE,TRUE,TRUE
protein OS-9 isoform X2,TRUE,TRUE,TRUE
oxysterol-binding protein-related protein 9 isoform X1,TRUE,TRUE,TRUE
aprataxin isoform X2,TRUE,TRUE,TRUE
meiotic recombination protein DMC1/LIM15 homolog,TRUE,TRUE,TRUE
zinc finger and BTB domain-containing protein 10,TRUE,TRUE,TRUE
calpain-15 isoform X2,TRUE,TRUE,TRUE
somatostatin receptor type 2,TRUE,TRUE,TRUE
cardiolipin synthase (CMP-forming) isoform X2,TRUE,TRUE,TRUE
HMG box-containing protein 1 isoform X2,TRUE,TRUE,TRUE
long-chain fatty acid transport protein 4,TRUE,TRUE,TRUE
"phosphorylase b kinase gamma catalytic chain, liver/testis isoform",TRUE,TRUE,TRUE
myosin light polypeptide 6 isoform X1,TRUE,TRUE,TRUE
cell division cycle-associated protein 2,TRUE,TRUE,TRUE
ras-related GTP-binding protein A,TRUE,TRUE,TRUE
delta(24)-sterol reductase,TRUE,TRUE,TRUE
regulator of microtubule dynamics protein 3 isoform X1,TRUE,TRUE,TRUE
forkhead box protein O4 isoform X2,TRUE,TRUE,TRUE
GPI-linked NAD(P)(+)--arginine ADP-ribosyltransferase 1,TRUE,TRUE,TRUE
transcription factor GATA-6,TRUE,TRUE,TRUE
small nuclear ribonucleoprotein E-like,TRUE,TRUE,TRUE
forkhead box protein J3 isoform X1,TRUE,TRUE,TRUE
receptor-type tyrosine-protein phosphatase gamma isoform X1,TRUE,TRUE,TRUE
histone acetyltransferase KAT7 isoform X2,TRUE,TRUE,TRUE
arylacetamide deacetylase-like,TRUE,TRUE,TRUE
rRNA-processing protein UTP23 homolog,TRUE,TRUE,TRUE
FGGY carbohydrate kinase domain-containing protein isoform X1,TRUE,TRUE,TRUE
interleukin enhancer-binding factor 3 isoform X3,TRUE,TRUE,TRUE
neural cell adhesion molecule 1 isoform X8,TRUE,TRUE,TRUE
BTB/POZ domain-containing protein KCTD15,TRUE,TRUE,TRUE
ubiquitin-conjugating enzyme E2 D1 isoform X2,TRUE,TRUE,TRUE
NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3 isoform X1,TRUE,TRUE,TRUE
T-box transcription factor TBX3 isoform X2,TRUE,TRUE,TRUE
phosphatidylinositol transfer protein alpha isoform,TRUE,TRUE,TRUE
E3 ubiquitin-protein ligase HUWE1 isoform X4,TRUE,TRUE,TRUE
olfactory receptor 4K15-like,TRUE,TRUE,TRUE
4-trimethylaminobutyraldehyde dehydrogenase,TRUE,TRUE,TRUE
suppressor of cytokine signaling 6,TRUE,TRUE,TRUE
microtubule-associated serine/threonine-protein kinase 2 isoform X3,TRUE,TRUE,TRUE
serpin H1,TRUE,TRUE,TRUE
PACRG-like protein isoform X1,TRUE,TRUE,TRUE
zinc finger protein 428,TRUE,TRUE,TRUE
F-box/SPRY domain-containing protein 1,TRUE,TRUE,TRUE
interferon regulatory factor 2-binding protein 2 isoform X1,TRUE,TRUE,TRUE
arf-GAP domain and FG repeat-containing protein 2 isoform X1,TRUE,TRUE,TRUE
insulin-like growth factor-binding protein 3 receptor isoform X2,TRUE,TRUE,TRUE
transmembrane 9 superfamily member 4 isoform X2,TRUE,TRUE,TRUE
zinc finger protein 496 isoform X1,TRUE,TRUE,TRUE
glutamate--cysteine ligase catalytic subunit isoform X2,TRUE,TRUE,TRUE
transcription factor SPT20 homolog,TRUE,TRUE,TRUE
caspase recruitment domain-containing protein 10 isoform X1,TRUE,TRUE,TRUE
single-stranded DNA-binding protein 2 isoform X1,TRUE,TRUE,TRUE
protein LSM14 homolog A isoform X3,TRUE,TRUE,TRUE
semaphorin-3G isoform X2,TRUE,TRUE,TRUE
zinc finger protein with KRAB and SCAN domains 8,TRUE,TRUE,TRUE
uncharacterized protein C1orf53 homolog,TRUE,TRUE,TRUE
multiple epidermal growth factor-like domains protein 8 isoform X2,TRUE,TRUE,TRUE
dnaJ homolog subfamily C member 4 isoform X2,TRUE,TRUE,TRUE
zinc finger protein GLIS3 isoform X4,TRUE,TRUE,TRUE
adropin,TRUE,TRUE,TRUE
olfactory receptor 4D5,TRUE,TRUE,TRUE
serine/threonine-protein kinase OSR1 isoform X2,TRUE,TRUE,TRUE
pericentrin isoform X5,TRUE,TRUE,TRUE
periplakin isoform X1,TRUE,TRUE,TRUE
leucine-rich repeat flightless-interacting protein 2 isoform X5,TRUE,TRUE,TRUE
spliceosome RNA helicase DDX39B,TRUE,TRUE,TRUE
elongation factor 1-beta,TRUE,TRUE,TRUE
importin subunit beta-1,TRUE,TRUE,TRUE
Krueppel-like factor 10,TRUE,TRUE,TRUE
serine/threonine-protein kinase SIK2 isoform X2,TRUE,TRUE,TRUE
COMM domain-containing protein 10 isoform X2,TRUE,TRUE,TRUE
"dnaJ homolog subfamily C member 30, mitochondrial",TRUE,TRUE,TRUE
group IIF secretory phospholipase A2,TRUE,TRUE,TRUE
