Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
platelet glycoprotein 4 isoform X1,False,False,True
anoctamin-8,False,True,False
protein CBFA2T2,False,True,False
importin-8 isoform X1,True,False,True
nucleolysin TIAR isoform X8,False,False,True
oxidation resistance protein 1 isoform X8,False,False,True
nestin isoform X5,False,True,False
"dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase isoform X2",True,True,False
"malate dehydrogenase, cytoplasmic",True,True,True
AMP deaminase 3 isoform X6,False,False,True
islet cell autoantigen 1-like protein isoform X1,False,False,True
rhophilin-2,False,True,True
"phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein isoform X2",False,False,True
protein ECT2 isoform X1,True,False,True
"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",True,True,False
galanin receptor type 3-like,False,False,True
olfactomedin-like protein 2B isoform X2,True,True,True
mediator of RNA polymerase II transcription subunit 25 isoform X2,True,True,True
rho GTPase-activating protein 4,False,True,False
zinc finger protein OZF isoform X2,False,False,True
stabilin-2,True,True,False
testis-expressed protein 52 isoform X2,True,False,False
calpain-15 isoform X1,True,True,True
IQ domain-containing protein C isoform X1,False,True,False
claudin-12,True,True,True
tRNA wybutosine-synthesizing protein 5,False,True,False
HMG box transcription factor BBX isoform X10,False,False,True
serine/threonine-protein kinase 16 isoform X3,True,False,True
secreted and transmembrane protein 1-like,False,True,False
uncharacterized protein C7orf26 homolog,False,False,True
atlastin-1,True,True,False
sodium bicarbonate cotransporter 3 isoform X7,True,False,True
DENN domain-containing protein 1B isoform X2,True,True,True
E3 ubiquitin-protein ligase SIAH1 isoform X2,True,True,True
arginine-glutamic acid dipeptide repeats protein isoform X6,False,False,True
BPI fold-containing family C protein isoform X1,False,False,True
LOW QUALITY PROTEIN: U1 small nuclear ribonucleoprotein C-like,False,False,True
7-dehydrocholesterol reductase isoform X2,False,True,False
zinc finger CCCH domain-containing protein 13 isoform X1,True,False,True
pituitary homeobox 2 isoform X1,True,True,True
synaptonemal complex central element protein 2 isoform X3,True,False,True
protein LYRIC isoform X2,True,True,True
"39S ribosomal protein L52, mitochondrial isoform X7",False,False,True
putative sodium-coupled neutral amino acid transporter 7 isoform X3,False,False,True
"ferredoxin-2, mitochondrial isoform X1",True,False,True
nischarin isoform X3,False,False,True
conserved oligomeric Golgi complex subunit 2 isoform X2,True,False,True
keratin-associated protein 21-1-like,True,True,True
solute carrier family 41 member 3 isoform X4,True,False,False
membrane progestin receptor gamma isoform X1,False,False,True
protein FAM187B isoform X1,False,False,True
"glutamate receptor ionotropic, kainate 2",False,True,False
uncharacterized protein LOC102398353 isoform X2,False,False,True
nuclear factor 1 B-type,False,True,False
terminal uridylyltransferase 7 isoform X4,True,False,True
ubiquitin carboxyl-terminal hydrolase BAP1 isoform X3,True,False,False
tumor necrosis factor ligand superfamily member 6 isoform X2,False,False,True
formin-1 isoform X8,False,False,True
equilibrative nucleoside transporter 3 isoform X2,True,False,False
galanin peptides isoform X3,False,False,True
G protein-coupled receptor kinase 4 isoform X10,True,False,True
opioid growth factor receptor-like protein 1 isoform X4,False,False,True
cadherin-like and PC-esterase domain-containing protein 1 isoform X2,False,False,True
heat shock 70 kDa protein 1A,False,True,True
phospholipid-transporting ATPase IH isoform X5,True,False,True
LOW QUALITY PROTEIN: homeobox protein Hox-B4,True,False,False
lysozyme C-2,True,False,True
transmembrane protein 247,True,True,True
serine protease inhibitor Kazal-type 9,True,False,True
pleckstrin homology domain-containing family S member 1 isoform X1,True,False,True
membrane-spanning 4-domains subfamily A member 12,False,False,True
poly(rC)-binding protein 2 isoform X7,False,True,True
heterogeneous nuclear ribonucleoprotein D-like isoform X5,False,False,True
4F2 cell-surface antigen heavy chain isoform X1,False,True,True
olfactory receptor 2A12-like,False,True,True
cancer/testis antigen 55 isoform X4,False,False,True
DNA polymerase delta subunit 3 isoform X1,False,False,True
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X24,False,False,True
interferon epsilon,True,True,True
amiloride-sensitive sodium channel subunit gamma,True,True,False
forkhead-associated domain-containing protein 1 isoform X5,True,False,False
syntaxin-11 isoform X2,True,False,True
"propionyl-CoA carboxylase alpha chain, mitochondrial",False,True,False
"folylpolyglutamate synthase, mitochondrial isoform X2",True,True,True
rab GTPase-binding effector protein 2 isoform X2,True,True,True
storkhead-box protein 2 isoform X1,True,False,True
transcriptional coactivator YAP1 isoform X7,True,False,True
zinc finger protein 471 isoform X2,True,False,False
interleukin-22 receptor subunit alpha-1 isoform X2,False,False,True
T-complex protein 11 homolog,False,True,False
"pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial",True,True,True
huntingtin-interacting protein 1 isoform X6,True,False,False
sorting and assembly machinery component 50 homolog,True,True,True
LOW QUALITY PROTEIN: beta-nerve growth factor,True,False,False
peptidyl-prolyl cis-trans isomerase E,False,True,False
protein phosphatase 1 regulatory subunit 42 isoform X3,False,False,True
latent-transforming growth factor beta-binding protein 1 isoform X9,True,False,True
zinc finger protein 480 isoform X2,False,False,True
olfactory receptor 51F2-like,False,True,True
SH2 domain-containing protein 6,False,True,False
phosphorylase b kinase regulatory subunit beta isoform X6,False,False,True
serine/threonine-protein kinase VRK1 isoform X1,True,False,True
upstream-binding factor 1-like protein 1,True,True,True
polyunsaturated fatty acid lipoxygenase ALOX15B-like,False,True,False
"LOW QUALITY PROTEIN: translation initiation factor IF-3, mitochondrial",False,True,False
spastin isoform X4,True,True,True
ribonuclease SLFN12 isoform X1,True,False,False
bifunctional heparan sulfate N-deacetylase/N-sulfotransferase 2 isoform X2,True,True,True
MBT domain-containing protein 1 isoform X5,False,False,True
BAH and coiled-coil domain-containing protein 1 isoform X3,False,False,True
interleukin-12 subunit alpha precursor,False,False,True
transmembrane channel-like protein 8 isoform X9,False,False,True
protein phosphatase Slingshot homolog 2 isoform X3,True,False,True
olfactory receptor 8I2,False,True,True
LOW QUALITY PROTEIN: olfactory receptor 52P1-like,False,True,False
transcription factor JunD,False,True,False
"pro-neuregulin-1, membrane-bound isoform isoform X6",True,False,True
dachshund homolog 1 isoform X1,True,False,True
lanosterol 14-alpha demethylase isoform X1,True,True,True
phosphatidylcholine translocator ABCB4 isoform X2,False,False,True
cytosolic phospholipase A2 isoform X2,False,False,True
plasma membrane calcium-transporting ATPase 1 isoform X3,False,False,True
craniofacial development protein 2,True,True,True
DNA-directed RNA polymerase III subunit RPC5 isoform X5,False,False,True
dedicator of cytokinesis protein 9 isoform X8,True,False,True
autophagy protein 5 isoform X4,True,False,True
paxillin isoform X3,True,True,True
transcription factor HIVEP2 isoform X2,False,True,False
E3 ubiquitin-protein ligase HERC2 isoform X4,True,False,True
DNA-directed RNA polymerase III subunit RPC2 isoform X1,True,False,True
paxillin isoform X6,True,False,True
WD repeat-containing protein 20 isoform X10,False,False,True
E3 ubiquitin-protein ligase TRIM9 isoform X4,False,False,True
SREBP regulating gene protein isoform X6,False,False,True
"small ribosomal subunit protein eS4, X isoform isoform X1",True,False,False
ribonuclease kappa,True,True,True
protein FAM71E1 isoform X1,False,False,True
OTU domain-containing protein 7B isoform X2,False,False,True
mitogen-activated protein kinase kinase kinase 14 isoform X1,True,False,False
interleukin-17 receptor B isoform X6,False,False,True
"2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial isoform X2",False,False,True
beta-nerve growth factor precursor,False,False,True
olfactory receptor 9I1-like,False,True,False
transcription factor E2F7,True,True,False
aryl-hydrocarbon-interacting protein-like 1 isoform X1,False,False,True
placenta-specific gene 8 protein,True,True,True
WD repeat-containing protein 37 isoform X2,True,True,True
LOW QUALITY PROTEIN: retrotransposon Gag-like protein 3,True,True,True
FERM domain-containing protein 4B isoform X2,True,False,True
melanoma inhibitory activity protein 2,False,True,False
dynein regulatory complex protein 1 isoform X2,False,False,True
transcription initiation factor TFIID subunit 2 isoform X3,True,True,True
A disintegrin and metalloproteinase with thrombospondin motifs 12 isoform X2,True,False,True
TSC22 domain family protein 1 isoform X9,True,False,True
nucleoporin NUP42 isoform X2,False,False,True
"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 isoform X1",True,False,True
mineralocorticoid receptor isoform X7,False,False,True
dystrobrevin beta isoform X9,False,False,True
pumilio homolog 1 isoform X4,True,True,True
zinc finger protein 783 isoform X2,True,True,False
ladinin-1 isoform X14,False,False,True
type II iodothyronine deiodinase,False,True,False
pre-mRNA-processing factor 40 homolog A isoform X1,True,False,True
protein RUFY3 isoform X12,False,False,True
protein YIF1B isoform X3,True,False,True
uncharacterized protein LOC123465077,False,False,True
lymphotoxin-beta isoform X3,False,False,True
nuclear prelamin A recognition factor isoform X2,False,False,True
"acetyl-CoA acetyltransferase, cytosolic",True,True,True
XK-related protein 2 isoform X4,False,False,True
zinc finger C2HC domain-containing protein 1A,False,True,False
LOW QUALITY PROTEIN: serine/threonine-protein kinase LMTK2,True,False,False
nectin-4 isoform X3,True,False,True
procollagen C-endopeptidase enhancer 1 isoform X1,False,True,True
serine/threonine-protein kinase SMG1,False,True,False
adhesion G-protein coupled receptor G7 isoform X3,False,False,True
SH3 domain-binding glutamic acid-rich protein,True,False,False
mineralocorticoid receptor isoform X4,True,False,True
dynein regulatory complex subunit 4 isoform X1,True,False,True
vacuolar protein sorting-associated protein 54,False,True,False
advillin isoform X3,False,False,True
pericentriolar material 1 protein isoform X10,True,False,True
torsin-3A,False,True,True
forkhead box protein M1 isoform X3,False,False,True
AP-4 complex subunit epsilon-1 isoform X2,True,False,True
chromatin assembly factor 1 subunit B,True,True,False
SPRY domain-containing SOCS box protein 2 isoform X2,True,False,False
ATP-dependent RNA helicase A isoform X2,True,True,True
vacuolar protein sorting-associated protein 4B,True,True,True
condensin-2 complex subunit H2,True,True,False
triadin isoform X16,True,True,False
ras-like protein family member 11A,True,True,False
bestrophin-2a,True,False,False
40S ribosomal protein S9,False,True,True
proteasome subunit alpha-type 8,False,True,False
patatin-like phospholipase domain-containing protein 4 isoform X4,True,False,True
calcium-dependent secretion activator 1 isoform X15,False,False,True
LOW QUALITY PROTEIN: PRAME family member 8-like,False,False,True
RBBP8 N-terminal-like protein isoform X1,True,False,True
C-Jun-amino-terminal kinase-interacting protein 3 isoform X2,True,False,True
early growth response protein 1,True,True,True
DISP complex protein LRCH3 isoform X1,True,True,True
zinc finger protein 548 isoform X3,True,False,False
CAAX prenyl protease 2 isoform X3,True,False,True
glucose-6-phosphate 1-dehydrogenase isoform X4,True,True,True
kelch-like protein 25 isoform X3,False,False,True
ras-related protein Rab-14 isoform X2,False,True,True
SH3 domain-binding protein 4,True,True,True
"pro-neuregulin-3, membrane-bound isoform isoform X7",False,False,True
centrosomal protein of 68 kDa isoform X3,True,True,True
LOW QUALITY PROTEIN: myelin regulatory factor-like protein,True,False,False
tRNA-queuosine alpha-mannosyltransferase isoform X6,True,False,False
LIM and senescent cell antigen-like-containing domain protein 1 isoform X3,True,True,True
E3 ubiquitin-protein ligase MIB2 isoform X4,False,True,True
serpin B3-like,True,False,True
ras-related protein Rab-17 isoform X2,True,True,True
neurobeachin isoform X6,True,False,True
anti-Muellerian hormone type-2 receptor,False,True,True
kelch-like protein 5 isoform X3,False,False,True
inactive sodium-dependent neutral amino acid transporter B(0)AT3,True,True,True
unconventional myosin-IXa isoform X6,True,False,True
"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase isoform X2",False,False,True
nucleolar protein 4 isoform X6,True,False,True
liprin-alpha-4-like,False,True,False
limb region 1 protein homolog isoform X5,False,False,True
transcription factor Sp5 isoform X6,False,False,True
