Gene_Product,In_WildYak,In_Takin,In_WaterBuffalo
coiled-coil domain-containing protein 28A,True,True,True
BCAS3 microtubule associated cell migration factor isoform X8,True,True,True
serine/threonine-protein kinase SIK2 isoform X2,True,True,True
WAP four-disulfide core domain protein 1 isoform X2,True,True,True
RNA-binding protein 26 isoform X4,True,True,True
ETS-related transcription factor Elf-1 isoform X1,True,True,True
protein HGH1 homolog,True,True,True
E3 ubiquitin-protein ligase ARIH2 isoform X1,True,True,True
somatostatin receptor type 3,True,True,True
cytochrome P450 2W1,True,True,True
layilin isoform X2,True,True,True
RILP-like protein 2 isoform X2,True,True,True
zinc finger protein 316,True,True,True
myeloid-derived growth factor,True,True,True
TNF receptor-associated factor 5,True,True,True
ligand of Numb protein X 2,True,True,True
transmembrane protein 25 isoform X1,True,True,True
PDZ and LIM domain protein 7 isoform X2,True,True,True
transcription factor AP-2-delta,True,True,True
metalloproteinase inhibitor 3,True,True,True
epsin-2 isoform X3,True,True,True
probable ribosome biogenesis protein RLP24,True,True,True
methionine synthase reductase isoform X1,True,True,True
interferon kappa,True,True,True
SLIT and NTRK-like protein 5,True,True,True
F-box only protein 40,True,True,True
tripartite motif-containing protein 55 isoform X2,True,True,True
solute carrier family 12 member 4 isoform X2,True,True,True
complement C1q tumor necrosis factor-related protein 7 isoform X2,True,True,True
cullin-1,True,True,True
cysteine and glycine-rich protein 1,True,True,True
zinc finger protein OZF,True,True,True
transmembrane protein 184C,True,True,True
interferon beta-2,True,True,True
myosin-10 isoform X1,True,True,True
thioredoxin-interacting protein,True,True,True
protein FAM43A,True,True,True
derlin-2 isoform X2,True,True,True
ELKS/Rab6-interacting/CAST family member 1 isoform X3,True,True,True
YTH domain-containing protein 1 isoform X1,True,True,True
ubiquitin-conjugating enzyme E2 J2,True,True,True
homeobox protein SIX6,True,True,True
zinc finger protein 469,True,True,True
transmembrane protein 115,True,True,True
BEN domain-containing protein 6,True,True,True
bromodomain-containing protein 9 isoform X3,True,True,True
caveolin-1 isoform X1,True,True,True
cAMP-regulated phosphoprotein 21 isoform X7,True,True,True
"leucine--tRNA ligase, cytoplasmic isoform X2",True,True,True
fibroblast growth factor receptor 1 isoform X1,True,True,True
homeobox and leucine zipper protein Homez isoform X2,True,True,True
LIM and senescent cell antigen-like-containing domain protein 1 isoform X4,True,True,True
aminopeptidase N,True,True,True
cAMP-responsive element-binding protein-like 2,True,True,True
glycosylphosphatidylinositol anchor attachment 1 protein isoform X2,True,True,True
protein SPO16 homolog,True,True,True
5'-3' exoribonuclease 2 isoform X2,True,True,True
CCAAT/enhancer-binding protein delta,True,True,True
ras-related protein Rab-33A,True,True,True
fibroblast growth factor-binding protein 1,True,True,True
mesoderm induction early response protein 2 isoform X2,True,True,True
mitoferrin-1 isoform X3,True,True,True
leucine-rich repeat-containing protein 38,True,True,True
uncharacterized protein C6orf62 homolog isoform X2,True,True,True
cell adhesion molecule 1 isoform X2,True,True,True
trafficking protein particle complex subunit 14,True,True,True
ubiquitin-conjugating enzyme E2 D1 isoform X1,True,True,True
tripartite motif-containing protein 55 isoform X3,True,True,True
dickkopf-related protein 3,True,True,True
prolyl 4-hydroxylase subunit alpha-1 isoform X1,True,True,True
inhibitor of growth protein 4 isoform X1,True,True,True
hexokinase-2,True,True,True
pre-B-cell leukemia transcription factor 1 isoform X3,True,True,True
T-box transcription factor TBX21,True,True,True
drebrin-like protein isoform X1,True,True,True
kelch-like protein 11,True,True,True
oligodendrocyte transcription factor 1,True,True,True
ras-specific guanine nucleotide-releasing factor RalGPS1 isoform X2,True,True,True
src kinase-associated phosphoprotein 2,True,True,True
CREB-regulated transcription coactivator 3 isoform X2,True,True,True
ubiquitin-associated protein 2-like isoform X1,True,True,True
sperm-associated antigen 16 protein,True,True,True
gamma-aminobutyric acid receptor subunit epsilon,True,True,True
matrix metalloproteinase-24,True,True,True
inactive rhomboid protein 1 isoform X1,True,True,True
protein FAM193B isoform X5,True,True,True
target of EGR1 protein 1 isoform X2,True,True,True
arylacetamide deacetylase-like 2,True,True,True
heterogeneous nuclear ribonucleoprotein R isoform X1,True,True,True
interferon-induced protein with tetratricopeptide repeats 5,True,True,True
actin-related protein 8,True,True,True
retinoic acid receptor RXR-beta isoform X1,True,True,True
amphoterin-induced protein 1,True,True,True
coiled-coil domain-containing protein 138 isoform X2,True,True,True
myosin-6,True,True,True
angio-associated migratory cell protein isoform X1,True,True,True
olfactory receptor 4Q2,True,True,True
bax inhibitor 1,True,True,True
fas-activated serine/threonine kinase isoform X2,True,True,True
"spectrin alpha chain, non-erythrocytic 1 isoform X4",True,True,True
transmembrane protein 87B isoform X1,True,True,True
"solute carrier family 2, facilitated glucose transporter member 6 isoform X2",True,True,True
myozenin-3,True,True,True
serine/threonine-protein kinase VRK2 isoform X2,True,True,True
queuine tRNA-ribosyltransferase catalytic subunit 1,True,True,True
beta-synuclein,True,True,True
transcription factor E2-alpha isoform X3,True,True,True
ankyrin repeat domain-containing protein 34A,True,True,True
LIM and cysteine-rich domains protein 1,True,True,True
"D-beta-hydroxybutyrate dehydrogenase, mitochondrial isoform X1",True,True,True
zinc finger protein 775 isoform X2,True,True,True
neuronal acetylcholine receptor subunit alpha-4,True,True,True
protein C1orf43 homolog isoform X1,True,True,True
Fc receptor-like B,True,True,True
probable imidazolonepropionase,True,True,True
interleukin-17 receptor C isoform X3,True,True,True
CDK2-associated and cullin domain-containing protein 1 isoform X1,True,True,True
activated CDC42 kinase 1 isoform X4,True,True,True
zinc finger protein 22,True,True,True
surfeit locus protein 6,True,True,True
mitotic checkpoint serine/threonine-protein kinase BUB1 beta,True,True,True
N-acylethanolamine-hydrolyzing acid amidase,True,True,True
F-actin-monooxygenase MICAL3 isoform X6,True,True,True
histone-lysine N-methyltransferase SETD1B,True,True,True
interferon-induced helicase C domain-containing protein 1,True,True,True
E3 ubiquitin-protein ligase TRIM8,True,True,True
oligodendrocyte transcription factor 2,True,True,True
alpha-1-antitrypsin,True,True,True
serine/threonine-protein phosphatase 4 regulatory subunit 1 isoform X3,True,True,True
cell cycle checkpoint control protein RAD9A isoform X3,True,True,True
sodium/bile acid cotransporter 5,True,True,True
endonuclease V isoform X2,True,True,True
breast cancer anti-estrogen resistance protein 3 isoform X1,True,True,True
zinc finger protein 608 isoform X2,True,True,True
myocardin-related transcription factor A isoform X1,True,True,True
protein FAM98C isoform X2,True,True,True
dysferlin isoform X5,True,True,True
follistatin-related protein 4,True,True,True
galectin-8 isoform X1,True,True,True
autophagy-related protein 101,True,True,True
extracellular tyrosine-protein kinase PKDCC isoform X2,True,True,True
DDB1- and CUL4-associated factor 5 isoform X2,True,True,True
LOW QUALITY PROTEIN: CD160 antigen,True,True,True
ubiquitin-associated protein 2-like isoform X8,True,True,True
myomegalin isoform X3,True,True,True
"N-acetylglutamate synthase, mitochondrial",True,True,True
germinal center-associated signaling and motility protein,True,True,True
GSK-3-binding protein FRAT2,True,True,True
zinc finger protein 572,True,True,True
retinol dehydrogenase 8,True,True,True
cell cycle progression protein 1 isoform X2,True,True,True
ataxin-2-like protein isoform X5,True,True,True
CCR4-NOT transcription complex subunit 2 isoform X4,True,True,True
"6-phosphofructo-2-kinase/fructose-2, 6-bisphosphatase 2 isoform X3",True,True,True
deoxynucleoside triphosphate triphosphohydrolase SAMHD1 isoform X3,True,True,True
solute carrier family 25 member 34 isoform X1,True,True,True
tensin-1 isoform X2,True,True,True
tropomyosin alpha-1 chain isoform X1,True,True,True
fascin,True,True,True
glutaminyl-peptide cyclotransferase,True,True,True
lysophospholipase-like protein 1,True,True,True
retinoic acid receptor RXR-alpha isoform X2,True,True,True
"inactive N-acetyllactosaminide alpha-1,3-galactosyltransferase isoform X1",True,True,True
olfactory receptor 14J1,True,True,True
ubiquitin carboxyl-terminal hydrolase CYLD isoform X2,True,True,True
transmembrane protease serine 2,True,True,True
SHC-transforming protein 1 isoform X2,True,True,True
hyaluronidase-4,True,True,True
putative RNA-binding protein Luc7-like 2 isoform X2,True,True,True
serine/arginine-rich splicing factor 4 isoform X1,True,True,True
neurturin,True,True,True
mediator of RNA polymerase II transcription subunit 24 isoform X2,True,True,True
fibronectin type III domain-containing protein 4,True,True,True
clathrin interactor 1 isoform X1,True,True,True
ephrin type-B receptor 3,True,True,True
neural cell adhesion molecule 1 isoform X8,True,True,True
angiopoietin-2,True,True,True
olfactory receptor 2H1-like,True,True,True
transcription factor MafK isoform X2,True,True,True
putative E3 ubiquitin-protein ligase UNKL isoform X1,True,True,True
somatostatin receptor type 5,True,True,True
EGF domain-specific O-linked N-acetylglucosamine transferase,True,True,True
RISC-loading complex subunit TARBP2 isoform X1,True,True,True
epsin-2 isoform X2,True,True,True
general transcription factor 3C polypeptide 2 isoform X2,True,True,True
protein CNPPD1,True,True,True
pumilio homolog 1 isoform X6,True,True,True
segment polarity protein dishevelled homolog DVL-1 isoform X4,True,True,True
coronin-7 isoform X1,True,True,True
potassium voltage-gated channel subfamily V member 2,True,True,True
NADH-cytochrome b5 reductase 3 isoform X2,True,True,True
ADP-ribosylation factor-like protein 5A isoform X2,True,True,True
DNA polymerase lambda isoform X3,True,True,True
neuropilin-1 isoform X3,True,True,True
E3 ubiquitin-protein ligase RNF186,True,True,True
fasciculation and elongation protein zeta-1,True,True,True
U6 snRNA-associated Sm-like protein LSm3,True,True,True
achaete-scute homolog 1,True,True,True
astrocytic phosphoprotein PEA-15,True,True,True
metaxin-3 isoform X3,True,True,True
inositol polyphosphate-4-phosphatase type I A isoform X6,True,True,True
helicase SRCAP isoform X1,True,True,True
ankyrin repeat and SOCS box protein 3 isoform X1,True,True,True
calcium/calmodulin-dependent protein kinase type II subunit gamma isoform X6,True,True,True
achaete-scute homolog 2,True,True,True
protein canopy homolog 4,True,True,True
schwannomin-interacting protein 1 isoform X2,True,True,True
ena/VASP-like protein isoform X2,True,True,True
signal transducer and activator of transcription 2 isoform X1,True,True,True
"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",True,True,True
ADP-ribosylation factor GTPase-activating protein 1 isoform X1,True,True,True
EF-hand calcium-binding domain-containing protein 11 isoform X2,True,True,True
potassium-transporting ATPase alpha chain 2,True,True,True
cylicin-2,True,True,True
lysosomal cobalamin transporter ABCD4 isoform X2,True,True,True
pleckstrin homology-like domain family B member 1 isoform X4,True,True,True
proliferation-associated protein 2G4,True,True,True
olfactory receptor 51A4-like,True,True,True
WAP four-disulfide core domain protein 5,True,True,True
transmembrane 9 superfamily member 4 isoform X2,True,True,True
lysosomal cobalamin transporter ABCD4 isoform X1,True,True,True
DNA-binding protein inhibitor ID-3,True,True,True
neuropilin-1 isoform X2,True,True,True
mitochondrial fission regulator 2,True,True,True
EF-hand calcium-binding domain-containing protein 5,True,True,True
NEDD8-activating enzyme E1 catalytic subunit isoform X2,True,True,True
microtubule-associated protein tau isoform X10,True,True,True
stonin-2 isoform X1,True,True,True
serine/threonine-protein kinase RIO1,True,True,True
leucine-rich repeat flightless-interacting protein 1 isoform X8,True,True,True
A-kinase anchor protein 17A,True,True,True
T-cell leukemia/lymphoma protein 1A,True,True,True
ras and Rab interactor 2 isoform X2,True,True,True
sulfate transporter,True,True,True
refilin-B,True,True,True
vacuolar protein sorting-associated protein 72 homolog,True,True,True
C-C motif chemokine 25 isoform X1,True,True,True
partitioning defective 3 homolog isoform X2,True,True,True
"NAD(P)H pyrophosphatase NUDT13, mitochondrial isoform X2",True,True,True
prenylcysteine oxidase 1,True,True,True
TM2 domain-containing protein 3 isoform X2,True,True,True
sialin isoform X2,True,True,True
UDP-galactose translocator isoform X4,True,True,True
protein ENL isoform X1,True,True,True
prostaglandin D2 receptor 2,True,True,True
flavin reductase (NADPH),True,True,True
mitogen-activated protein kinase 7 isoform X1,True,True,True
parafibromin,True,True,True
DCN1-like protein 5 isoform X2,True,True,True
MTRF1L release factor glutamine methyltransferase isoform X2,True,True,True
AP-2 complex subunit alpha-2 isoform X2,True,True,True
Krueppel-like factor 9,True,True,True
afadin isoform X2,True,True,True
signal transducer and activator of transcription 3 isoform X3,True,True,True
protein HID1 isoform X2,True,True,True
C2 calcium-dependent domain-containing protein 4C,True,True,True
SUN domain-containing protein 5,True,True,True
mitochondrial import inner membrane translocase subunit Tim10 B,True,True,True
