Gene_Product	In_WildYak	In_Takin	In_WaterBuffalo
adhesion G protein-coupled receptor L3 isoform X1	TRUE	FALSE	TRUE
cation channel sperm-associated protein 4 isoform X1	TRUE	TRUE	FALSE
sodium/calcium exchanger 3 isoform X5	TRUE	TRUE	TRUE
transcription factor ATOH1	TRUE	TRUE	FALSE
sclerostin	TRUE	TRUE	TRUE
protein regulator of cytokinesis 1 isoform X11	FALSE	FALSE	TRUE
ganglioside-induced differentiation-associated protein 1-like 1 isoform X2	FALSE	FALSE	TRUE
tyrosine-protein phosphatase non-receptor type 2 isoform X4	FALSE	FALSE	TRUE
uncharacterized protein KIAA0825 homolog isoform X10	FALSE	FALSE	TRUE
uncharacterized protein C19orf18 isoform X4	FALSE	FALSE	TRUE
serine/threonine-protein phosphatase PP1-gamma catalytic subunit	TRUE	TRUE	TRUE
liprin-alpha-1-like isoform X1	TRUE	FALSE	TRUE
protein S100-A5 isoform X2	TRUE	TRUE	TRUE
dystrobrevin beta isoform X16	FALSE	FALSE	TRUE
caspase recruitment domain-containing protein 10 isoform X6	FALSE	FALSE	TRUE
glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1 isoform X1	TRUE	FALSE	TRUE
dystrobrevin alpha isoform X13	TRUE	FALSE	TRUE
triadin isoform X13	TRUE	TRUE	FALSE
thymus-specific serine protease	FALSE	TRUE	TRUE
TBC1 domain family member 2A isoform X3	FALSE	FALSE	TRUE
glycosyltransferase 8 domain-containing protein 2	TRUE	TRUE	TRUE
nucleophosmin isoform X3	TRUE	FALSE	FALSE
neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1 isoform X2	TRUE	FALSE	TRUE
X-linked retinitis pigmentosa GTPase regulator-interacting protein 1 isoform X8	FALSE	FALSE	TRUE
ena/VASP-like protein isoform X2	TRUE	TRUE	TRUE
tripeptidyl-peptidase 1 isoform X2	FALSE	TRUE	FALSE
mitochondrial import inner membrane translocase subunit Tim9	TRUE	TRUE	TRUE
UDP-N-acetylglucosamine transporter TMEM241 isoform X1	TRUE	FALSE	FALSE
leucine-rich repeat and coiled-coil domain-containing protein 1 isoform X4	FALSE	FALSE	TRUE
disabled homolog 1 isoform X5	FALSE	FALSE	TRUE
AMSH-like protease isoform X1	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: TANK-binding kinase 1-binding protein 1	TRUE	FALSE	FALSE
lysine-specific demethylase 6A isoform X4	TRUE	TRUE	TRUE
PR domain zinc finger protein 5 isoform X12	TRUE	FALSE	FALSE
BTB/POZ domain-containing protein 7-like	FALSE	TRUE	FALSE
lysophosphatidylcholine acyltransferase 2 isoform X2	TRUE	FALSE	FALSE
tyrosine-protein kinase Tec	FALSE	TRUE	FALSE
coiled-coil domain-containing protein 7 isoform X2	FALSE	FALSE	TRUE
basic salivary proline-rich protein 2-like isoform X1	FALSE	FALSE	TRUE
caseinolytic peptidase B protein homolog isoform X2	FALSE	FALSE	TRUE
phosphoinositide 3-kinase regulatory subunit 6 isoform X2	TRUE	FALSE	TRUE
etoposide-induced protein 2.4 homolog isoform X1	TRUE	FALSE	TRUE
coiled-coil domain-containing protein 116	TRUE	TRUE	FALSE
leukocyte immunoglobulin-like receptor subfamily B member 4 isoform X3	FALSE	FALSE	TRUE
E3 ubiquitin-protein ligase Mdm2 isoform X1	TRUE	FALSE	TRUE
zinc finger protein 605 isoform X1	FALSE	FALSE	TRUE
zinc finger protein 699	FALSE	TRUE	TRUE
olfactory receptor 52D1	TRUE	FALSE	TRUE
zinc finger and BTB domain-containing protein 38 isoform X2	FALSE	FALSE	TRUE
MAP7 domain-containing protein 1 isoform X12	FALSE	FALSE	TRUE
follitropin subunit beta precursor	FALSE	FALSE	TRUE
FHF complex subunit HOOK interacting protein 1A isoform X2	FALSE	TRUE	TRUE
transmembrane 4 L6 family member 5 isoform X2	TRUE	FALSE	FALSE
poly(rC)-binding protein 2 isoform X9	FALSE	TRUE	TRUE
serine protease 45 isoform X2	FALSE	FALSE	TRUE
WD repeat- and FYVE domain-containing protein 4 isoform X5	FALSE	FALSE	TRUE
60S ribosomal protein L14-like	FALSE	TRUE	FALSE
"calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C isoform X2"	FALSE	FALSE	TRUE
translocating chain-associated membrane protein 2 isoform X1	TRUE	TRUE	TRUE
"LOW QUALITY PROTEIN: all-trans-retinol 13,14-reductase"	FALSE	FALSE	TRUE
upstream-binding factor 1-like protein 1 isoform X2	FALSE	FALSE	TRUE
protein NipSnap homolog 1 isoform X4	FALSE	FALSE	TRUE
5'-3' exoribonuclease 1	FALSE	TRUE	FALSE
cytidine monophosphate-N-acetylneuraminic acid hydroxylase isoform X1	TRUE	FALSE	TRUE
protein EOLA1 isoform X1	TRUE	FALSE	TRUE
"alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 isoform X3"	TRUE	FALSE	FALSE
serine/arginine-rich splicing factor 7 isoform X1	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: reticulon-4 receptor-like 2	TRUE	FALSE	FALSE
ras-like protein family member 12 isoform X2	TRUE	TRUE	TRUE
dynamin-1 isoform X8	TRUE	FALSE	TRUE
band 4.1-like protein 1 isoform X2	TRUE	TRUE	TRUE
gamma-aminobutyric acid type B receptor subunit 1 isoform X2	FALSE	FALSE	TRUE
rhotekin-2 isoform X1	TRUE	FALSE	TRUE
N-terminal EF-hand calcium-binding protein 3	FALSE	TRUE	FALSE
MIT domain-containing protein 1 isoform X3	TRUE	FALSE	FALSE
26S proteasome regulatory subunit 6A isoform X1	FALSE	FALSE	TRUE
suppressor of IKBKE 1	TRUE	TRUE	FALSE
protein MCM10 homolog isoform X1	FALSE	FALSE	TRUE
phytanoyl-CoA hydroxylase-interacting protein-like isoform X1	FALSE	FALSE	TRUE
octapeptide-repeat protein T2-like	FALSE	FALSE	TRUE
neurotrimin isoform X6	TRUE	FALSE	FALSE
LOW QUALITY PROTEIN: ornithine decarboxylase antizyme 1	TRUE	TRUE	FALSE
low-density lipoprotein receptor-related protein 2	FALSE	TRUE	TRUE
tetratricopeptide repeat protein 17 isoform X4	FALSE	FALSE	TRUE
zinc finger protein 41	FALSE	TRUE	FALSE
methyltransferase-like protein 25 isoform X5	FALSE	FALSE	TRUE
achaete-scute homolog 4	TRUE	TRUE	TRUE
glucagon receptor isoform X5	FALSE	TRUE	TRUE
putative uncharacterized protein CRYM-AS1	FALSE	TRUE	FALSE
cyclin-dependent kinase 20 isoform X10	FALSE	FALSE	TRUE
hepatocyte nuclear factor 1-alpha isoform X2	TRUE	FALSE	TRUE
"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 isoform X6"	FALSE	FALSE	TRUE
SHC-transforming protein 1 isoform X2	TRUE	TRUE	TRUE
protein SOGA3 isoform X2	FALSE	FALSE	TRUE
valine--tRNA ligase	TRUE	FALSE	FALSE
protein kish-B	TRUE	TRUE	TRUE
dedicator of cytokinesis protein 3 isoform X10	FALSE	FALSE	TRUE
"pro-neuregulin-2, membrane-bound isoform isoform X1"	TRUE	FALSE	TRUE
transmembrane protein 131-like isoform X5	FALSE	FALSE	TRUE
LOW QUALITY PROTEIN: testis-specific serine/threonine-protein kinase 1	TRUE	FALSE	FALSE
fibroblast growth factor receptor substrate 3	TRUE	FALSE	TRUE
GREB1-like protein isoform X3	FALSE	FALSE	TRUE
latent-transforming growth factor beta-binding protein 1 isoform X7	TRUE	FALSE	TRUE
PC-esterase domain-containing protein 1B	TRUE	TRUE	FALSE
CCR4-NOT transcription complex subunit 6	FALSE	TRUE	FALSE
ADP-ribosylation factor-like protein 5A isoform X1	TRUE	TRUE	TRUE
dnaJ homolog subfamily A member 2	TRUE	TRUE	TRUE
CMRF35-like molecule 8 isoform X10	FALSE	FALSE	TRUE
peregrin isoform X1	TRUE	TRUE	TRUE
amiloride-sensitive sodium channel subunit beta isoform X2	TRUE	FALSE	FALSE
fibroblast growth factor 5 isoform X1	TRUE	FALSE	TRUE
opalin isoform X4	FALSE	FALSE	TRUE
ICOS ligand	FALSE	TRUE	FALSE
mastin	FALSE	FALSE	TRUE
sorting nexin-12 isoform X1	TRUE	TRUE	TRUE
D-aspartate oxidase isoform X1	FALSE	TRUE	TRUE
glandular kallikrein isoform X1	FALSE	FALSE	TRUE
uncharacterized protein LOC123327567 isoform X1	FALSE	FALSE	TRUE
pre-mRNA 3'-end-processing factor FIP1 isoform X14	TRUE	FALSE	TRUE
hematopoietic lineage cell-specific protein	TRUE	TRUE	TRUE
ankyrin-2 isoform X38	FALSE	FALSE	TRUE
protein EFR3 homolog A isoform X2	TRUE	FALSE	TRUE
zinc finger protein 2 isoform X3	FALSE	FALSE	TRUE
"NADP-dependent malic enzyme, mitochondrial isoform X2"	TRUE	FALSE	TRUE
plasma membrane calcium-transporting ATPase 1	FALSE	TRUE	FALSE
zinc finger protein 134-like isoform X1	TRUE	TRUE	FALSE
telomere repeats-binding bouquet formation protein 2	TRUE	TRUE	TRUE
histone-arginine methyltransferase METTL23	FALSE	TRUE	FALSE
E3 ubiquitin-protein ligase RING1	FALSE	TRUE	TRUE
transport and Golgi organization protein 6 homolog isoform X1	TRUE	FALSE	TRUE
aminopeptidase O isoform X8	TRUE	FALSE	TRUE
DNA repair-scaffolding protein isoform X3	FALSE	FALSE	TRUE
peroxisome proliferator-activated receptor gamma coactivator-related protein 1 isoform X2	TRUE	TRUE	TRUE
MBT domain-containing protein 1	FALSE	TRUE	FALSE
pumilio homolog 3 isoform X1	TRUE	FALSE	TRUE
lysoplasmalogenase-like protein TMEM86A isoform X1	FALSE	FALSE	TRUE
tetratricopeptide repeat protein 7B isoform X10	TRUE	FALSE	FALSE
MAX gene-associated protein isoform X6	TRUE	FALSE	TRUE
ras-GEF domain-containing family member 1A isoform X1	FALSE	FALSE	TRUE
rho GTPase-activating protein 19	FALSE	TRUE	FALSE
cadherin EGF LAG seven-pass G-type receptor 2 isoform X3	FALSE	FALSE	TRUE
protocadherin beta-16-like	FALSE	TRUE	FALSE
CMRF35-like molecule 1 isoform X8	FALSE	FALSE	TRUE
dnaJ homolog subfamily C member 25	TRUE	TRUE	TRUE
voltage-dependent P/Q-type calcium channel subunit alpha-1A isoform X7	FALSE	FALSE	TRUE
glutamate receptor-interacting protein 2 isoform X3	FALSE	FALSE	TRUE
gamma-soluble NSF attachment protein isoform X4	TRUE	FALSE	FALSE
hydroxyacid oxidase 2 isoform X4	FALSE	FALSE	TRUE
poly(rC)-binding protein 2 isoform X14	FALSE	TRUE	TRUE
EF-hand calcium-binding domain-containing protein 14 isoform X1	FALSE	TRUE	TRUE
probable bifunctional dTTP/UTP pyrophosphatase/methyltransferase protein	TRUE	TRUE	FALSE
dipeptidyl peptidase 2 isoform X2	TRUE	FALSE	TRUE
zinc finger protein 197	FALSE	TRUE	FALSE
SH2B adapter protein 1 isoform X2	TRUE	TRUE	TRUE
zinc finger protein 320-like isoform X3	FALSE	FALSE	TRUE
gamma-aminobutyric acid receptor-associated protein-like 2 isoform X2	FALSE	FALSE	TRUE
"hydroxyacyl-thioester dehydratase type 2, mitochondrial"	TRUE	TRUE	TRUE
grifin	TRUE	FALSE	TRUE
olfactory receptor 2T27	TRUE	TRUE	TRUE
testis-expressed protein 45 isoform X2	FALSE	FALSE	TRUE
small ribosomal subunit protein mS37	TRUE	FALSE	FALSE
nexilin isoform X3	TRUE	FALSE	TRUE
cyclin-dependent kinase 2-interacting protein isoform X2	TRUE	FALSE	TRUE
leukocyte immunoglobulin-like receptor subfamily B member 3 isoform X2	TRUE	FALSE	TRUE
uridine diphosphate glucose pyrophosphatase NUDT14 isoform X3	TRUE	FALSE	TRUE
TRIO and F-actin-binding protein isoform X1	TRUE	FALSE	TRUE
cryptic protein-like	FALSE	TRUE	FALSE
importin-8 isoform X2	TRUE	FALSE	TRUE
alanine aminotransferase 1 isoform X3	FALSE	TRUE	TRUE
"apoptosis-inducing factor 1, mitochondrial isoform X2"	FALSE	TRUE	TRUE
cytochrome P450 26C1	TRUE	TRUE	TRUE
prosaposin isoform X3	FALSE	FALSE	TRUE
homeobox protein TGIF2 isoform X1	FALSE	FALSE	TRUE
ankyrin-2 isoform X8	TRUE	FALSE	TRUE
PRAME family member 8 isoform X1	FALSE	FALSE	TRUE
phosphatidylinositol 4-kinase alpha isoform X2	TRUE	FALSE	TRUE
neurotrophin-3 isoform X1	TRUE	FALSE	TRUE
mast cell protease 3	FALSE	TRUE	FALSE
inositol hexakisphosphate kinase 3-like isoform X1	FALSE	TRUE	FALSE
T cell receptor alpha variable 2-like	FALSE	FALSE	TRUE
testis-specific Y-encoded-like protein 5	TRUE	TRUE	TRUE
zinc finger protein neuro-d4 isoform X4	TRUE	FALSE	TRUE
voltage-dependent calcium channel subunit alpha-2/delta-1 isoform X5	TRUE	FALSE	TRUE
protein FAM118A isoform X11	FALSE	FALSE	TRUE
zinc finger protein 14 homolog isoform X3	TRUE	FALSE	FALSE
whirlin isoform X4	TRUE	FALSE	TRUE
protein NDRG3 isoform X3	TRUE	TRUE	TRUE
2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 isoform X2	FALSE	TRUE	TRUE
leucine-rich repeat-containing protein 3C	TRUE	TRUE	TRUE
calmodulin-binding transcription activator 1-like isoform X4	TRUE	FALSE	FALSE
ephrin type-A receptor 4 isoform X1	TRUE	FALSE	TRUE
histone deacetylase complex subunit SAP30 isoform X2	TRUE	FALSE	TRUE
argininosuccinate lyase isoform X1	TRUE	FALSE	TRUE
RWD domain-containing protein 4 isoform X1	FALSE	TRUE	TRUE
mitochondria-eating protein isoform X1	TRUE	FALSE	TRUE
"mamu class II histocompatibility antigen, DR alpha chain"	TRUE	TRUE	FALSE
protein lyl-1	TRUE	TRUE	TRUE
zinc finger protein 438 isoform X4	TRUE	FALSE	TRUE
bridging integrator 2	FALSE	TRUE	FALSE
zinc finger and BTB domain-containing protein 26	FALSE	TRUE	FALSE
intraflagellar transport protein 20 homolog isoform X2	TRUE	TRUE	TRUE
tumor protein D52 isoform X2	FALSE	FALSE	TRUE
sodium- and chloride-dependent glycine transporter 2 isoform X1	FALSE	FALSE	TRUE
suppressor APC domain-containing protein 2 isoform X1	FALSE	FALSE	TRUE
metastasis-associated protein MTA3 isoform X4	TRUE	FALSE	TRUE
GTP-binding protein 2 isoform X3	FALSE	FALSE	TRUE
collagen alpha-6(IV) chain isoform X1	TRUE	FALSE	TRUE
nucleoside diphosphate kinase 6	TRUE	FALSE	TRUE
leukotriene B4 receptor 1 isoform X2	TRUE	FALSE	TRUE
histone-lysine N-methyltransferase 2D isoform X1	FALSE	TRUE	TRUE
olfactory receptor 3A2-like	FALSE	FALSE	TRUE
26S proteasome non-ATPase regulatory subunit 9	TRUE	TRUE	FALSE
"N-alpha-acetyltransferase 16, NatA auxiliary subunit isoform X4"	TRUE	FALSE	TRUE
"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial isoform X1"	TRUE	FALSE	FALSE
dynamin-1-like protein isoform X3	TRUE	TRUE	TRUE
aldehyde dehydrogenase family 3 member A2 isoform X2	TRUE	FALSE	TRUE
"cAMP-specific 3',5'-cyclic phosphodiesterase 4A isoform X8"	FALSE	FALSE	TRUE
"4-hydroxy-2-oxoglutarate aldolase, mitochondrial isoform X4"	FALSE	FALSE	TRUE
dapper homolog 1 isoform X2	FALSE	FALSE	TRUE
"inositol 1,4,5-trisphosphate receptor type 2 isoform X2"	FALSE	FALSE	TRUE
WD repeat-containing protein 62 isoform X2	TRUE	FALSE	TRUE
"3',5'-cyclic-AMP phosphodiesterase 4D isoform X7"	TRUE	FALSE	FALSE
nucleosome assembly protein 1-like 4 isoform X2	TRUE	TRUE	TRUE
"putative ribosome-binding factor A, mitochondrial isoform X1"	TRUE	TRUE	TRUE
olfactory receptor 52K1-like	FALSE	TRUE	TRUE
adhesion G-protein coupled receptor D1 isoform X2	TRUE	FALSE	TRUE
"39S ribosomal protein L21, mitochondrial"	FALSE	TRUE	TRUE
ankyrin repeat domain-containing protein 17 isoform X3	TRUE	FALSE	TRUE
"phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 isoform X25"	FALSE	FALSE	TRUE
F-BAR and double SH3 domains protein 1 isoform X2	TRUE	FALSE	TRUE
neuronal cell adhesion molecule isoform X16	FALSE	FALSE	TRUE
serine/threonine-protein phosphatase CPPED1 isoform X5	FALSE	FALSE	TRUE
derlin-3 isoform X2	TRUE	TRUE	TRUE
histone acetyltransferase p300 isoform X1	FALSE	FALSE	TRUE
myelin basic protein isoform X5	TRUE	FALSE	FALSE
T cell receptor delta constant-like isoform X1	TRUE	FALSE	FALSE
short transient receptor potential channel 1	FALSE	TRUE	FALSE
coiled-coil domain-containing protein 73 isoform X24	FALSE	FALSE	TRUE
serrate RNA effector molecule homolog isoform X2	FALSE	FALSE	TRUE
phospholipid phosphatase 4	TRUE	TRUE	TRUE
E3 SUMO-protein ligase RanBP2 isoform X2	FALSE	FALSE	TRUE
transmembrane protein 114 isoform X1	FALSE	FALSE	TRUE
putative malate dehydrogenase 1B isoform X2	TRUE	FALSE	TRUE
5-hydroxytryptamine receptor 3C-like	FALSE	TRUE	FALSE
ELAV-like protein 2 isoform X7	FALSE	FALSE	TRUE
interferon-induced 35 kDa protein	FALSE	TRUE	FALSE
target of rapamycin complex 2 subunit MAPKAP1 isoform X4	FALSE	FALSE	TRUE
zinc finger protein 384 isoform X1	TRUE	TRUE	TRUE
bridging integrator 3 isoform X2	TRUE	TRUE	FALSE
protein LMBR1L isoform X1	TRUE	TRUE	TRUE
protein SLX4IP isoform X2	FALSE	FALSE	TRUE
phosphatidylinositol-glycan-specific phospholipase D isoform X2	TRUE	FALSE	TRUE
intermembrane lipid transfer protein VPS13B isoform X6	TRUE	FALSE	FALSE
EMI domain-containing protein 1 isoform X3	TRUE	FALSE	TRUE
ral guanine nucleotide dissociation stimulator-like isoform X2	FALSE	FALSE	TRUE
serine/threonine-protein kinase Nek1 isoform X5	FALSE	FALSE	TRUE
collagen alpha-1(XV) chain isoform X2	FALSE	FALSE	TRUE
vacuolar protein sorting-associated protein 37D isoform X1	FALSE	FALSE	TRUE
Hermansky-Pudlak syndrome 1 protein isoform X5	FALSE	FALSE	TRUE
serine protease inhibitor Kazal-type 2 isoform X1	FALSE	FALSE	TRUE
janus kinase and microtubule-interacting protein 2 isoform X4	FALSE	FALSE	TRUE
"presequence protease, mitochondrial isoform X4"	FALSE	FALSE	TRUE
"ATP synthase-coupling factor 6, mitochondrial"	FALSE	TRUE	TRUE
LIM domain only protein 7	FALSE	TRUE	FALSE
zinc finger MYM-type protein 4	FALSE	TRUE	FALSE
probable methyltransferase TARBP1 isoform X3	FALSE	FALSE	TRUE
transmembrane protein 178A isoform X2	FALSE	FALSE	TRUE
"phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform isoform X3"	FALSE	FALSE	TRUE
cAMP-dependent protein kinase inhibitor beta isoform X1	FALSE	FALSE	TRUE
metabotropic glycine receptor	TRUE	FALSE	FALSE
DNA excision repair protein ERCC-8 isoform X4	FALSE	FALSE	TRUE
mediator of RNA polymerase II transcription subunit 12-like protein isoform X2	TRUE	FALSE	TRUE
endophilin-A3 isoform X9	TRUE	FALSE	FALSE
ARF GTPase-activating protein GIT1 isoform X3	FALSE	FALSE	TRUE
probable phospholipid-transporting ATPase IM isoform X1	TRUE	FALSE	TRUE
phospholipase B-like 1	FALSE	FALSE	TRUE
probable G-protein coupled receptor 158 isoform X1	FALSE	FALSE	TRUE
protein EFR3 homolog B isoform X2	TRUE	FALSE	TRUE
selenocysteine lyase isoform X2	TRUE	TRUE	TRUE
kidney mitochondrial carrier protein 1 isoform X2	FALSE	FALSE	TRUE
"phosphatidylinositol-3,5-bisphosphate 3-phosphatase MTMR14 isoform X2"	TRUE	FALSE	FALSE
transmembrane protein 177	TRUE	TRUE	TRUE
DNA-dependent protein kinase catalytic subunit isoform X4	FALSE	FALSE	TRUE
NUAK family SNF1-like kinase 2	TRUE	TRUE	TRUE
AF4/FMR2 family member 3 isoform X8	FALSE	FALSE	TRUE
"dimethyladenosine transferase 2, mitochondrial isoform X2"	TRUE	TRUE	FALSE
putative sodium-coupled neutral amino acid transporter 10 isoform X4	FALSE	TRUE	TRUE
coiled-coil domain-containing protein 15 isoform X4	TRUE	FALSE	TRUE
cancer/testis antigen 47A isoform X1	FALSE	FALSE	TRUE
"pentatricopeptide repeat-containing protein 1, mitochondrial isoform X2"	TRUE	FALSE	FALSE
adhesion G protein-coupled receptor L3 isoform X3	TRUE	FALSE	TRUE
gamma-aminobutyric acid receptor subunit gamma-2	FALSE	TRUE	FALSE
splicing factor 3A subunit 2	TRUE	TRUE	TRUE
"60 kDa heat shock protein, mitochondrial"	TRUE	FALSE	TRUE
ly6/PLAUR domain-containing protein 5 isoform X2	FALSE	FALSE	TRUE
nuclear receptor coactivator 5 isoform X4	FALSE	TRUE	FALSE
protein timeless homolog isoform X1	TRUE	FALSE	FALSE
WD repeat-containing protein 86 isoform X21	FALSE	FALSE	TRUE
protein eva-1 homolog C isoform X4	TRUE	FALSE	TRUE
zinc finger protein 182 isoform X1	TRUE	FALSE	TRUE
glycogen synthase kinase-3 beta isoform X1	TRUE	TRUE	TRUE
protein FAM219A isoform X1	TRUE	TRUE	TRUE
LOW QUALITY PROTEIN: YY1-associated protein 1	FALSE	FALSE	TRUE
activating molecule in BECN1-regulated autophagy protein 1 isoform X4	TRUE	TRUE	TRUE
BRI3-binding protein isoform X1	FALSE	FALSE	TRUE
sideroflexin-2	FALSE	TRUE	FALSE
RNA/RNP complex-1-interacting phosphatase	FALSE	TRUE	FALSE
uncharacterized protein LOC102399225 isoform X3	FALSE	FALSE	TRUE
pyroglutamyl-peptidase 1 isoform X6	TRUE	FALSE	TRUE
"putative transferase CAF17, mitochondrial isoform X2"	FALSE	FALSE	TRUE
syntaxin-12	TRUE	TRUE	FALSE
kynurenine formamidase isoform X8	FALSE	FALSE	TRUE
"iron-sulfur cluster assembly 2 homolog, mitochondrial isoform X3"	TRUE	TRUE	FALSE
dipeptidyl peptidase 8 isoform X4	FALSE	FALSE	TRUE
microcephalin isoform X2	TRUE	TRUE	TRUE
pyrin isoform X3	FALSE	FALSE	TRUE
ribonuclease H2 subunit C	TRUE	FALSE	FALSE
"solute carrier family 2, facilitated glucose transporter member 12 isoform X1"	TRUE	FALSE	FALSE
reticulocalbin-2 isoform X2	TRUE	TRUE	TRUE
calcium and integrin-binding family member 2 isoform X2	TRUE	FALSE	TRUE
transmembrane protein 233	TRUE	FALSE	TRUE
leucine repeat adapter protein 25 isoform X1	FALSE	FALSE	TRUE
rho family-interacting cell polarization regulator 2 isoform X6	FALSE	FALSE	TRUE
mitogen-activated protein kinase 13 isoform X1	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: ATP-dependent RNA helicase DHX29-like	FALSE	TRUE	FALSE
SNRPN upstream reading frame protein-like	FALSE	FALSE	TRUE
putative killer cell immunoglobulin-like receptor like protein KIR3DP1 isoform X3	FALSE	FALSE	TRUE
myotubularin-related protein 10	TRUE	TRUE	FALSE
serine/threonine-protein phosphatase 6 regulatory subunit 3 isoform X20	TRUE	FALSE	FALSE
sialate O-acetylesterase isoform X1	TRUE	TRUE	TRUE
protein phosphatase 1 regulatory subunit 3B isoform X2	TRUE	TRUE	TRUE
target of rapamycin complex subunit LST8 isoform X1	TRUE	TRUE	TRUE
protein MTSS 2 isoform X1	TRUE	FALSE	TRUE
trimeric intracellular cation channel type A	TRUE	TRUE	TRUE
osteopetrosis-associated transmembrane protein 1	TRUE	TRUE	TRUE
Fanconi anemia group I protein isoform X1	TRUE	FALSE	TRUE
coiled-coil domain-containing protein 150 isoform X3	TRUE	FALSE	TRUE
protein FAM209-like	FALSE	TRUE	FALSE
SKI/DACH domain-containing protein 1 isoform X1	FALSE	FALSE	TRUE
fibrinogen beta chain isoform X1	TRUE	FALSE	FALSE
adenosine deaminase 2 isoform X3	TRUE	FALSE	TRUE
transcription elongation factor SPT6	TRUE	TRUE	FALSE
actin-binding LIM protein 1 isoform X11	FALSE	FALSE	TRUE
PHD finger protein 20-like protein 1 isoform X1	TRUE	FALSE	TRUE
ecto-ADP-ribosyltransferase 5 isoform X2	TRUE	FALSE	TRUE
SET domain-containing protein 9 isoform X2	FALSE	FALSE	TRUE
coiled-coil domain-containing protein 141 isoform X1	TRUE	FALSE	TRUE
unconventional myosin-Ia isoform X2	FALSE	FALSE	TRUE
protein PRRC1 isoform X4	FALSE	FALSE	TRUE
translocon-associated protein subunit delta isoform X1	TRUE	TRUE	TRUE
UDP-glucuronosyltransferase 1-2-like	TRUE	TRUE	FALSE
immunoglobulin superfamily containing leucine-rich repeat protein 2 isoform X1	TRUE	FALSE	FALSE
C-Jun-amino-terminal kinase-interacting protein 3 isoform X14	TRUE	FALSE	TRUE
LOW QUALITY PROTEIN: gap junction alpha-4 protein-like	TRUE	FALSE	FALSE
vacuolar protein sorting-associated protein 13B isoform X1	FALSE	FALSE	TRUE
rho guanine nucleotide exchange factor 10-like protein isoform X13	FALSE	FALSE	TRUE
collagen alpha-1(VI) chain isoform X1	FALSE	FALSE	TRUE
